Date,Temperature_C,Humidity,Wind_Speed,Solar_Radiation,Pressure,Month,Day_of_Year,Quarter,Week_of_Year,Day_of_Week,Is_Weekend,Temp_Humidity_Interaction,Wind_Solar_Interaction,Pressure_Temp_Interaction,Temperature_Squared,Humidity_Squared,Wind_Speed_Sqrt,Temp_MA_7,Temp_MA_30,Energy_MA_7,Temp_Lag_1,Temp_Lag_7,Energy_Lag_1,Season_Encoded,Temp_Category_Encoded,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,TempCat_Cold,TempCat_Cool,TempCat_Moderate,TempCat_Hot
1988-09-25,11.1,43.922152297946376,2.0699048939818567,301.2738003436339,1007.5647824705492,9,269,3,38,6,1,487.5358905072047,623.6081137598006,11183.969085423096,123.21,1929.1554624839962,1.438716404988091,10.442857142857145,9.7,1004.1272691532421,8.2,10.0,969.2985908313319,0,1,True,False,False,False,False,True,False,False
1990-05-13,11.1,68.1170376102997,3.863552911813168,210.0725533717546,1013.7965422339253,5,133,2,19,6,1,756.0991174743267,811.6264252714695,11253.14161879657,123.21,4639.930812802984,1.9655922547194695,9.5,11.803333333333333,1020.5360008115731,12.3,13.3,1014.3531997366334,1,1,False,True,False,False,False,True,False,False
1990-05-07,7.0,58.95386016402454,2.055616084638298,216.55288570836993,1006.5460690541189,5,127,2,19,0,0,412.6770211481718,445.1495950369642,7045.822483378833,49.0,3475.5576282393595,1.4337419867738748,12.871428571428572,13.096666666666666,953.2060934869045,13.3,9.5,955.3899333232346,1,1,False,True,False,False,False,True,False,False
1988-09-18,10.0,72.23100091003079,0.47323449317878186,57.61520903676786,1018.3310361003474,9,262,3,37,6,1,722.3100091003079,27.26550424790441,10183.310361003474,100.0,5217.317492464868,0.6879204119509624,7.757142857142857,9.296666666666665,1098.2787661715145,10.1,11.5,1081.4408494578695,0,1,True,False,False,False,False,True,False,False
1989-07-22,1.6,72.36811498117994,2.663260568332381,144.25563896655635,1003.7521064939453,7,203,3,29,5,1,115.78898396988791,384.1903550192216,1606.0033703903127,2.5600000000000005,5237.144065929281,1.63194992825527,4.8,5.46,1205.2073981280384,5.3,1.8,1054.8973521677287,2,0,False,False,True,False,True,False,False,False
1985-11-25,16.2,69.78761765628771,1.4352427984645315,134.36540094965005,1008.3695373997494,11,329,4,48,0,0,1130.5594060318608,192.84697407578457,16335.586505875941,262.44,4870.3115781402,1.1980161929058102,11.971428571428572,12.573333333333332,977.0858324842968,13.7,12.2,949.4916274433377,0,3,True,False,False,False,False,False,True,False
1988-01-22,14.0,86.96265858128656,0.28100811727146713,82.94283899791002,1001.4538317564563,1,22,1,3,4,0,1217.477220138012,23.307611027953115,14020.353644590388,196.0,7562.503987525413,0.5301019876132018,15.714285714285714,15.95,958.7310996908634,14.5,20.9,869.4387107663541,3,1,False,False,False,True,False,True,False,False
1985-11-29,12.5,62.59800806650039,3.8838440659122004,58.094492714325256,1029.9868815378359,11,333,4,48,4,0,782.4751008312548,225.62995079071172,12874.836019222948,156.25,3918.510613893648,1.9707470831926153,13.557142857142859,12.873333333333335,944.2587001505291,13.7,10.1,927.4486446864735,0,1,True,False,False,False,False,True,False,False
1986-09-10,9.1,83.05826655753225,0.8786533812921649,136.69685610887748,1017.5104363374589,9,253,3,37,2,0,755.8302256735434,120.10915483207373,9259.344970670876,82.80999999999999,6898.67564354208,0.9373651269874321,8.799999999999999,8.13,1053.3385187327574,6.1,9.1,1199.6036342090424,0,1,True,False,False,False,False,True,False,False
1981-12-30,15.2,71.02567583148412,3.6539407060259395,70.56377523833395,1030.0,12,364,4,53,2,0,1079.5902726385586,257.8358507142136,15656.0,231.04,5044.646627319068,1.9115283691397151,14.685714285714285,13.556666666666667,982.0851019423059,15.6,12.8,898.1397942801972,3,3,False,False,False,True,False,False,True,False
1990-07-04,7.7,61.72020083847446,4.312561785933277,253.7837169347623,1001.9977562031914,7,185,3,27,2,0,475.24554645625335,1094.4579595449638,7715.382722764574,59.290000000000006,3809.3831915416235,2.0766708419808078,6.971428571428572,7.5633333333333335,1071.0780107049925,7.7,5.9,935.1999843323808,2,1,False,False,True,False,False,True,False,False
1984-08-12,8.5,62.19543045521831,0.6605795528969495,190.5438953051307,1013.3848552834093,8,225,3,32,6,1,528.6611588693556,125.86940116790637,8613.771269908979,72.25,3868.271569509897,0.8127604523455539,9.385714285714286,7.803333333333334,1028.9149128762438,8.7,8.9,1132.0841734405751,2,1,False,False,True,False,False,True,False,False
1985-07-02,11.0,63.805379131314275,0.3406582642177229,136.46923037138282,997.510203383308,7,183,3,27,1,0,701.859170444457,46.48937113744382,10972.612237216388,121.0,4071.126406090755,0.583659373451436,10.014285714285714,7.5,979.533231610485,11.6,7.0,1001.2336606939488,2,1,False,False,True,False,False,True,False,False
1982-07-12,7.5,58.51162718270569,0.18139611274190656,258.45109432271204,1014.4219313514131,7,193,3,28,0,0,438.8372038702927,46.8820238440318,7608.164485135599,56.25,3423.610515567943,0.425906225291327,5.257142857142857,5.573333333333333,1186.8816368574383,4.0,3.9,1115.126237235295,2,1,False,False,True,False,False,True,False,False
1987-07-25,2.9,43.255321704522046,4.014539998215989,458.2539807348491,1006.8531220746257,7,206,3,30,5,1,125.44043294311393,1839.678935001751,2919.8740540164144,8.41,1871.022855761696,2.00363170223871,5.742857142857142,6.156666666666666,1117.768316044876,1.5,9.0,1429.941919834437,2,0,False,False,True,False,True,False,False,False
1987-10-24,11.4,59.19304025315728,0.05719269242322879,101.343120565511,1008.4980499669947,10,297,4,43,5,1,674.800658885993,5.796085923713463,11496.87776962374,129.96,3503.816014411898,0.23914993711734234,10.542857142857143,10.860000000000001,1039.7421158782456,10.5,9.9,1110.1975538458107,0,1,True,False,False,False,False,True,False,False
1987-12-05,12.7,95.0,1.1705236259366998,305.0465619541666,1015.147990149793,12,339,4,49,5,1,1206.5,357.0642077781152,12892.379474902371,161.29,9025.0,1.0819074017385684,11.542857142857143,12.333333333333334,1124.7729105190324,9.4,10.0,1063.5266145760763,3,1,False,False,False,True,False,True,False,False
1987-03-24,11.0,54.86437881257582,5.318673730941533,92.53412464825125,1010.3835644709931,3,83,1,13,1,0,603.508166938334,492.1588179823233,11114.219209180923,121.0,3010.100062489819,2.3062249957325354,13.614285714285714,12.620000000000001,956.429325031385,13.3,18.5,970.9297769521878,1,1,False,True,False,False,False,True,False,False
1989-02-16,19.4,70.2875745253532,1.0806746289457896,243.49335245619037,1024.4264898684874,2,47,1,7,3,0,1363.5789457918518,263.1370883163599,19873.873903448653,376.35999999999996,4940.343132657079,1.0395550148721278,17.285714285714285,16.083333333333332,966.3523637225904,19.4,16.7,768.8232451069206,3,3,False,False,False,True,False,False,True,False
1984-05-19,8.7,52.944881480454036,1.044358831546135,266.6743686687991,1009.0694810412125,5,140,2,20,5,1,460.62046887995007,278.5037320662503,8778.904485058549,75.68999999999998,2803.1604749793246,1.0219387611526118,7.142857142857143,8.593333333333334,1125.9299393323063,9.4,4.9,1176.4868996830292,1,1,False,True,False,False,False,True,False,False
1989-12-04,13.3,54.316688545264235,0.9789438638247168,206.00760269399981,1001.4355972636858,12,338,4,49,0,0,722.4119576520144,201.6698785585313,13319.093443607022,176.89000000000001,2950.3026545232387,0.9894159205433865,15.885714285714286,13.626666666666667,952.714252740327,13.7,13.1,832.1404498915716,3,1,False,False,False,True,False,True,False,False
1989-05-27,10.2,91.32399607470862,2.75050821989016,369.0825666184201,1010.2837202025603,5,147,2,21,5,1,931.5047599620278,1015.1646333021221,10304.893946066115,104.03999999999999,8340.072259053395,1.6584656221610865,9.257142857142856,11.126666666666667,996.1216507117142,9.0,7.4,771.5159021749213,1,1,False,True,False,False,False,True,False,False
1983-08-23,10.5,63.6539645856916,1.2299428497691083,294.00498410770916,1021.7761281452799,8,235,3,34,1,0,668.3666281497617,361.6093279997572,10728.649345525439,110.25,4051.82720747648,1.1090278850277429,7.671428571428572,8.526666666666667,1091.6175227768633,11.1,14.3,962.8958762948774,2,1,False,False,True,False,False,True,False,False
1985-11-17,12.0,43.90523804492249,2.305349829424969,87.13812168372642,1010.8690959806634,11,321,4,46,6,1,526.8628565390699,200.8838539599909,12130.42915176796,144.0,1927.6699277813093,1.5183378508833167,13.785714285714286,11.743333333333332,892.0242486004034,9.6,13.2,936.794742660914,0,1,True,False,False,False,False,True,False,False
1986-11-20,10.5,63.45117859776429,4.262270600722352,207.7423479497768,1009.216073073062,11,324,4,47,3,0,666.2373752765251,885.454102191367,10596.76876726715,110.25,4026.0520654453812,2.064526725601379,12.514285714285716,11.379999999999999,893.8825549642097,10.7,12.0,867.9036094613751,0,1,True,False,False,False,False,True,False,False
1983-10-13,13.2,67.96866175193972,0.11738305644063902,198.26091978102508,1002.8035466425496,10,286,4,41,3,0,897.1863351256043,23.272472736629073,13237.006815681654,174.23999999999998,4619.7389803495935,0.3426121078430227,8.814285714285715,9.04,1140.8683160038895,12.5,6.9,1039.9123990973396,0,1,True,False,False,False,False,True,False,False
1984-01-05,11.0,70.19732713846989,0.3106613396178077,41.17889293367938,1025.932370523496,1,5,1,1,3,0,772.1705985231688,12.79269004275511,11285.256075758456,121.0,4927.664737385361,0.5573700203794671,16.442857142857143,14.866666666666667,993.9368395136864,12.0,16.1,990.1640635699583,3,1,False,False,False,True,False,True,False,False
1990-06-29,5.6,67.62930168400885,2.2981460185783322,313.1527895237803,1005.8652995071074,6,180,2,26,4,0,378.72408943044957,719.6708364507742,5632.845677239801,31.359999999999996,4573.722446266683,1.5159637260100691,6.728571428571428,7.733333333333333,1165.9668796888584,3.7,7.7,1392.0548602645579,2,1,False,False,True,False,False,True,False,False
1988-07-15,5.3,88.59529587822284,2.0062528886100806,427.14203311440525,1009.2034641090843,7,197,3,28,4,0,469.555068154581,856.9549377825582,5348.778359778146,28.09,7849.126451749849,1.416422567107034,8.1,7.8133333333333335,1119.0628823947197,10.0,11.4,1109.7155365646875,2,1,False,False,True,False,False,True,False,False
1983-10-01,9.3,55.295948334416394,2.8545235807903167,322.9974632329051,1024.0172048658908,10,274,4,39,5,1,514.2523195100725,922.0038753337809,9523.360005252785,86.49000000000001,3057.641902202447,1.6895335394097144,9.485714285714286,9.183333333333334,1034.6973706257704,9.6,7.7,808.1012981271112,0,1,True,False,False,False,False,True,False,False
1985-08-15,11.0,58.03074054052411,0.9438203912405833,386.2578211994507,1026.151253352251,8,227,3,33,3,0,638.3381459457652,364.5580079242008,11287.66378687476,121.0,3367.566847681628,0.9715041900272913,7.200000000000001,6.363333333333332,1080.0653657307769,8.4,9.2,1096.2320996726066,2,1,False,False,True,False,False,True,False,False
1981-06-10,11.0,50.379774946590175,0.14124544029252567,463.23014028644474,1020.728340492664,6,161,2,24,2,0,554.177524412492,65.42914512152733,11228.011745419304,121.0,2538.121723669075,0.375826343265777,6.514285714285713,8.459999999999999,1124.3603918642257,4.6,9.8,1158.5757431194656,2,1,False,False,True,False,False,True,False,False
1990-04-12,16.4,52.75674133187053,2.825593605588225,192.9521129498773,1003.1557207947244,4,102,2,15,3,0,865.2105578426766,545.2042565359102,16451.75382103348,268.96,2783.2737559578964,1.6809502091341746,16.1,14.633333333333333,946.2319145606533,18.5,14.2,925.1558518966591,1,3,False,True,False,False,False,False,True,False
1988-12-26,9.5,92.72913249944617,2.4165865287627586,124.14657269917262,1015.3700496587867,12,361,4,52,0,0,880.9267587447385,300.010935176887,9646.015471758474,90.25,8598.692014099843,1.5545374002457317,14.728571428571428,15.12,1031.3156067534485,15.8,14.9,1021.2317777087825,3,1,False,False,False,True,False,True,False,False
1988-10-16,8.7,68.25163345643944,0.9350361333000837,63.208860614127005,1011.618318537201,10,290,4,41,6,1,593.789211071023,59.10256861893727,8801.079371273649,75.68999999999998,4658.285469472163,0.9669726641948487,10.471428571428572,10.436666666666667,1049.6718019687582,11.2,8.7,865.6243062626488,0,1,True,False,False,False,False,True,False,False
1982-08-11,10.2,52.25233445802812,1.1401994775582243,86.92100802219373,1002.1859215203873,8,223,3,32,2,0,532.9738114718868,99.1072879357395,10222.29639950795,104.03999999999999,2730.306456313633,1.06780123504247,6.028571428571429,5.45,1122.1799115183426,11.5,2.8,841.8344780536797,2,1,False,False,True,False,False,True,False,False
1985-01-18,12.0,71.29298665860541,3.828432525609747,203.87007418165632,1009.2508032794942,1,18,1,3,4,0,855.515839903265,780.502822995525,12111.009639353932,144.0,5082.689946704089,1.9566380670961472,14.914285714285715,13.726666666666667,953.5698705778349,11.8,14.5,921.5718571923345,3,1,False,False,False,True,False,True,False,False
1982-12-12,12.6,68.16526200803928,0.5989490845315081,139.74059362774966,1009.586013468664,12,346,4,49,6,1,858.8823013012949,83.69750062523015,12720.783769705165,158.76,4646.502944624643,0.7739180089205239,12.37142857142857,12.603333333333332,984.3671186334498,12.2,11.9,1081.697820570056,3,1,False,False,False,True,False,True,False,False
1984-05-04,4.8,95.0,1.9886055255548596,154.17120844491697,1019.9735074463807,5,125,2,18,4,0,456.0,306.58571699503193,4895.872835742627,23.04,9025.0,1.4101792529869597,10.142857142857142,10.916666666666666,1056.8284873736754,9.1,11.7,853.27746117525,1,0,False,True,False,False,True,False,False,False
1983-06-23,6.6,84.17677793910948,1.2263202575213132,152.4278827098751,1026.892851290936,6,174,2,25,3,0,555.5667343981225,186.92540037820254,6777.492818520178,43.559999999999995,7085.729944210149,1.1073934519949598,5.428571428571429,7.476666666666666,1217.28318578803,6.6,4.7,1308.2142088792052,2,1,False,False,True,False,False,True,False,False
1982-05-10,7.6,87.84686115904486,0.6715212272750013,58.93843811605358,1013.248205546248,5,130,2,19,0,0,667.6361448087409,39.57841229736402,7700.686362151484,57.76,7717.071015496505,0.8194639877840888,9.757142857142856,10.713333333333335,1065.708595706962,5.5,11.9,1216.158707284362,1,1,False,True,False,False,False,True,False,False
1982-07-21,0.8,34.428131972332196,2.257837243837193,203.16765745652296,1006.6018736080813,7,202,3,29,2,0,27.542505577865757,458.71950374849473,805.2814988864651,0.6400000000000001,1185.2962711043224,1.5026101436624182,3.1571428571428575,4.6066666666666665,1244.0511421388528,0.2,5.6,1302.2789724178863,2,0,False,False,True,False,True,False,False,False
1984-02-23,16.5,88.91757594837458,0.62394206252657,84.06557194006136,1020.9345248883443,2,54,1,8,3,0,1467.1400031481805,52.45204634375764,16845.41966065768,272.25,7906.335312534961,0.7899000332488726,16.542857142857144,14.956666666666667,960.8128530811439,14.5,15.6,666.9630474430805,3,3,False,False,False,True,False,False,True,False
1984-02-01,14.7,69.5395319785855,2.243517672321738,12.133794239044136,1011.443424617101,2,32,1,5,2,0,1022.2311200852068,27.222381807611214,14868.218341871383,216.08999999999997,4835.746507800715,1.4978376655438126,12.9,14.056666666666667,999.3464716689497,12.1,18.8,961.8833045366611,3,1,False,False,False,True,False,True,False,False
1988-10-28,12.8,54.23121663878597,2.201722815285082,333.1056946972484,1015.604186067711,10,302,4,43,4,0,694.1595729764605,733.4064079163187,12999.733581666702,163.84000000000003,2941.0248581229366,1.4838203446795983,10.442857142857141,10.696666666666665,969.3486768857332,7.3,10.3,1094.9447585946307,0,1,True,False,False,False,False,True,False,False
1982-06-04,2.5,76.27080685057683,5.393232893793648,130.20622577129132,1026.6766051365116,6,155,2,22,4,0,190.67701712644208,702.2324998064505,2566.6915128412793,6.25,5817.235977637998,2.322333501845428,7.528571428571428,8.916666666666666,1164.861734451631,3.1,14.0,1233.950848102973,2,0,False,False,True,False,True,False,False,False
1982-10-03,13.2,59.96322951064808,0.45629862755108447,434.05750284582393,1005.5053753661681,10,276,4,39,6,1,791.5146295405546,198.0598428268004,13272.670954833418,174.23999999999998,3595.5888933466563,0.6754987990744946,8.214285714285714,7.3933333333333335,1006.9670199531225,6.1,7.7,994.6534739920104,0,1,True,False,False,False,False,True,False,False
1989-08-05,7.1,79.27324655861064,0.6077177741754168,73.32749194057556,990.0,8,217,3,31,5,1,562.8400505661355,44.562420187992394,7029.0,50.41,6284.247619942274,0.7795625530869328,7.2,6.303333333333333,1085.538838710857,8.4,11.2,1027.989030307744,2,1,False,False,True,False,False,True,False,False
1985-07-31,6.1,59.49763382277969,0.986739994030154,180.37265613319119,1013.1650445531113,7,212,3,31,2,0,362.9355663189561,177.9809136360681,6180.306771773979,37.209999999999994,3539.968430509578,0.993347871609012,5.5857142857142845,5.953333333333334,1115.1244495852002,6.6,0.3,1153.094338589065,2,1,False,False,True,False,False,True,False,False
1983-10-17,10.6,71.36248919602875,0.10049220150150044,219.1948385386655,1023.6015391474575,10,290,4,42,0,0,756.4423854779047,22.027371882516427,10850.17631496305,112.36,5092.60486425332,0.3170050496466901,12.27142857142857,9.843333333333332,925.2738336149978,11.8,8.3,807.9654209245263,0,1,True,False,False,False,False,True,False,False
1986-04-24,12.0,81.2867948740902,2.8124435170450837,140.70713616259553,1021.6235616447002,4,114,2,17,3,0,975.4415384890824,395.7308729024717,12259.482739736402,144.0,6607.543020902418,1.6770341430767246,12.22857142857143,12.733333333333333,995.2046165711197,11.6,12.4,986.0132879139796,1,1,False,True,False,False,False,True,False,False
1984-03-03,10.5,95.0,0.31587433198263165,58.84392509336406,1019.9699710292315,3,63,1,9,5,1,997.5,18.58728553010239,10709.68469580693,110.25,9025.0,0.5620269851018114,11.914285714285715,14.65,934.6444655721879,8.8,13.5,819.2183731129745,1,1,False,True,False,False,False,True,False,False
1988-10-17,11.7,48.54046208550734,0.9675058783679252,139.08203717908847,1013.0327590710298,10,291,4,42,0,0,567.9234064004359,134.56268854615442,11852.483281131048,136.89,2356.176459474576,0.9836187667831096,10.385714285714284,10.49,1013.7365915550972,8.7,12.3,1123.0738832561415,0,1,True,False,False,False,False,True,False,False
1990-05-09,6.9,52.51908042725215,0.23144906373806018,210.36690883553456,1014.3323828658645,5,129,2,19,2,0,362.38165494803985,48.689224091454335,6998.893441774465,47.61000000000001,2758.25380892418,0.48109153363789325,10.714285714285714,12.479999999999999,1055.6102264873311,4.9,13.9,1342.8037432969631,1,1,False,True,False,False,False,True,False,False
1981-05-04,8.6,43.97223405811579,10.345239092782803,373.9165071825782,1014.6961680671764,5,124,2,19,0,0,378.16121289979577,3868.2556675420096,8726.387045377716,73.96,1933.557368061718,3.216401575174158,9.957142857142857,11.523333333333335,967.9865006697125,14.0,9.9,1126.8947137333423,1,1,False,True,False,False,False,True,False,False
1983-01-18,13.8,53.66925601470016,0.927164461547369,105.34794726471905,1022.8473468575121,1,18,1,3,1,0,740.6357330028623,97.67487280081386,14115.293386633668,190.44000000000003,2880.389041171429,0.9628937955700873,11.728571428571428,13.613333333333333,938.733372382141,11.5,10.5,1120.5116634746014,3,1,False,False,False,True,False,True,False,False
1990-03-17,11.6,47.700013951913824,0.44713683585560293,9.8735611906786,1021.0185048225072,3,76,1,11,5,1,553.3201618422004,4.414832909426709,11843.814655941083,134.56,2275.2913310127733,0.6686829112932399,12.214285714285714,15.426666666666668,899.2393534970512,11.6,15.3,901.4735684802802,1,1,False,True,False,False,False,True,False,False
1986-06-06,10.6,44.305727528166045,1.8146302651639847,115.21269087974437,1028.8001876232386,6,157,2,23,4,0,469.64071179856006,209.06843580136675,10905.281988806328,112.36,1962.9974918000905,1.3470821300737326,9.214285714285714,10.2,1036.0938889342503,11.6,9.5,900.0279236271114,2,1,False,False,True,False,False,True,False,False
1983-12-25,17.5,61.11436781268945,2.1375014474382352,116.854523306359,1013.2209932355094,12,359,4,51,6,1,1069.5014367220654,249.77671270704735,17731.367381621414,306.25,3734.9659531446923,1.4620196467346926,15.985714285714286,14.383333333333333,978.9112908743182,13.8,15.0,870.8897749962817,3,3,False,False,False,True,False,False,True,False
1985-12-24,13.1,54.212700211363696,0.24375220794797933,120.16368129554161,1014.1837588533239,12,358,4,52,1,0,710.1863727688644,29.290162630945574,13285.807240978542,171.60999999999999,2939.0168642071935,0.4937126775240629,13.428571428571429,14.370000000000001,969.8718232506772,12.0,12.1,876.3823769726941,3,1,False,False,False,True,False,True,False,False
1983-04-18,7.5,50.024689388918134,0.991602864707454,177.7307392994761,1015.5142160740464,4,108,2,16,0,0,375.185170416886,176.2383102359342,7616.356620555348,56.25,2502.4695484577387,0.9957925811671093,9.214285714285714,11.233333333333333,977.986275222885,6.7,15.5,1317.0886422742417,1,1,False,True,False,False,False,True,False,False
1981-05-07,12.0,50.14195512303968,0.4211342569258183,186.41514869893183,1015.9629034848343,5,127,2,19,3,0,601.7034614764761,78.50580512704057,12191.554841818011,144.0,2514.2156635609253,0.648948578028967,11.228571428571428,11.216666666666667,958.3272011248328,13.5,7.4,961.7826104203663,1,1,False,True,False,False,False,True,False,False
1982-10-26,15.1,56.84862843299352,4.4353869384035365,166.8984911610593,1024.5733229567354,10,299,4,43,1,0,858.4142893382021,740.2593877350205,15471.057176646704,228.01,3231.7665547125594,2.1060358350235964,10.071428571428571,9.106666666666666,992.4022373420975,10.2,9.8,904.305844856159,0,3,True,False,False,False,False,False,True,False
1990-02-05,14.4,67.94197188535861,0.9035871501970358,112.69903943493091,1030.0,2,36,1,6,0,0,978.364395149164,101.83340387295259,14832.0,207.36,4616.11154367086,0.9505720121048357,14.385714285714286,15.443333333333333,1046.099987738031,14.8,13.6,1208.8155873360802,3,1,False,False,False,True,False,True,False,False
1989-12-17,12.1,61.764985436785516,0.3262040767632895,166.77972992123767,1002.6176926950808,12,351,4,50,6,1,747.3563237851047,54.404227821788105,12131.674081610478,146.41,3814.913426006327,0.571142781415724,12.985714285714286,14.430000000000001,976.7519895133962,12.6,18.7,918.4596588753898,3,1,False,False,False,True,False,True,False,False
1990-10-04,11.0,53.6485403447611,0.3319750207989092,299.024967566467,993.4359254882077,10,277,4,40,3,0,590.1339437923721,99.26881982727105,10927.795180370284,121.0,2878.1658811234597,0.5761727352095978,10.357142857142858,9.533333333333333,932.7840920822025,9.9,4.6,900.8168992097815,0,1,True,False,False,False,False,True,False,False
1982-10-05,4.7,61.10612972954593,1.6314826524708477,42.92081312281287,1017.6841535818878,10,278,4,40,1,0,287.19880972886585,70.02456203981231,4783.115521834873,22.090000000000003,3733.9590905240966,1.2772950530205804,7.871428571428572,7.5633333333333335,1069.836407330284,9.9,7.8,1009.9806268367367,0,0,True,False,False,False,True,False,False,False
1982-01-12,22.2,78.08480955081018,0.25426044514091534,187.74327767566356,1010.4607168998908,1,12,1,2,1,0,1733.482772027986,47.73568935402869,22432.227915177577,492.84,6097.237482586296,0.5042424467861818,16.385714285714283,14.663333333333332,1011.4610966285287,19.1,13.0,949.5030460972579,3,3,False,False,False,True,False,False,True,False
1981-10-03,8.6,71.93155211394907,0.16802625201343388,170.8563685119231,1010.8223247545603,10,276,4,40,5,1,618.611348179962,28.70835523368452,8693.071992889218,73.96,5174.14818952177,0.40991005356472276,10.27142857142857,10.229999999999999,981.3779419597483,13.2,10.7,979.8151119203795,0,1,True,False,False,False,False,True,False,False
1988-06-04,12.6,52.72357001086998,0.48476441761994754,102.19968711442012,1001.5588381137646,6,156,2,22,5,1,664.3169821369617,49.542771804962726,12619.641360233434,158.76,2779.774834691108,0.696250255023255,9.728571428571428,10.706666666666667,1059.747377731097,11.1,8.7,1172.9815135648118,2,1,False,False,True,False,False,True,False,False
1989-03-12,17.7,87.74591082880359,0.7513720312460566,13.661062694431184,1014.187784068028,3,71,1,10,6,1,1553.1026216698235,10.264540425694484,17951.123778004094,313.28999999999996,7699.344867176351,0.8668171844432115,18.957142857142856,17.863333333333333,996.9691026727608,17.8,20.3,1092.4468290995899,1,3,False,True,False,False,False,False,True,False
1988-11-18,10.7,54.983306652966704,3.7984805710388136,488.8127042878305,1029.8158837592496,11,323,4,46,4,0,588.3213811867437,1856.7455601142651,11019.029956223969,114.48999999999998,3023.1640104941725,1.9489691046906858,11.971428571428572,11.76,980.2159938938878,11.5,10.3,937.815840965938,0,1,True,False,False,False,False,True,False,False
1989-01-02,17.4,76.17507969315922,0.12634111848809473,100.91960849694293,1021.5123337052084,1,2,1,1,0,0,1325.4463866609703,12.750296214884399,17774.314606470627,302.75999999999993,5802.642766259158,0.3554449584508053,13.7,15.513333333333334,1034.595287100157,14.3,15.8,842.1314791935093,3,3,False,False,False,True,False,False,True,False
1981-02-23,14.4,74.17514433261302,0.23889739389120726,192.1062203597915,1005.3844682457379,2,54,1,9,0,0,1068.1220783896274,45.89367539424417,14477.536342738627,207.36,5501.9520367639725,0.48877131042155825,16.32857142857143,17.476666666666667,985.4655949679744,16.5,21.2,969.8189345314727,3,1,False,False,False,True,False,True,False,False
1990-04-03,11.0,50.53193307634713,1.2151457539632453,69.00339407009629,994.4202397510726,4,93,2,14,1,0,555.8512638398184,83.84918131333009,10938.622637261798,121.0,2553.476260432425,1.1023364976100742,13.042857142857144,14.183333333333334,944.1493035447808,14.7,20.6,1034.3167063384897,1,1,False,True,False,False,False,True,False,False
1983-09-26,3.5,56.432315153258045,1.5995531553320714,122.64083847176946,1030.0,9,269,3,39,0,0,197.51310303640315,196.17054015008972,3605.0,12.25,3184.6061935566377,1.2647344208694848,8.871428571428572,8.883333333333333,1020.5265623785392,7.6,12.0,1125.2186654015413,0,0,True,False,False,False,True,False,False,False
1983-06-03,5.3,80.66241315603608,1.3545544716066276,254.17534446089468,1029.3805559837094,6,154,2,22,4,0,427.5107897269912,344.29434941165977,5455.71694671366,28.09,6506.424896155063,1.1638532861175535,9.328571428571427,9.583333333333334,1056.9376415249583,10.8,8.3,1019.0180388042108,2,1,False,False,True,False,False,True,False,False
1983-02-20,14.2,67.66551501399881,0.5594153780048572,327.4665212885237,1017.9831442045324,2,51,1,7,6,1,960.850313198783,183.1898077905551,14455.36064770436,201.64,4578.621922109699,0.7479407583524629,16.014285714285716,15.416666666666666,939.6030997108672,14.5,12.8,948.110295171169,3,1,False,False,False,True,False,True,False,False
1984-05-11,9.9,65.65717207968665,0.47526286452563127,207.588268273233,1030.0,5,132,2,19,4,0,650.0060035888978,98.65899502145194,10197.0,98.01,4310.864245501583,0.6893931131985808,6.3428571428571425,9.91,1142.998320589845,9.5,4.8,998.3853551671992,1,1,False,True,False,False,False,True,False,False
1984-02-08,15.0,71.8030145227097,3.0346229012226775,562.3168333625632,1024.088414190717,2,39,1,6,2,0,1077.0452178406456,1706.4195402650505,15361.326212860755,225.0,5155.67289454846,1.7420169061242423,14.62857142857143,14.173333333333334,963.4228729052245,18.0,14.7,1190.866110327925,3,1,False,False,False,True,False,True,False,False
1981-01-12,13.3,58.01405369644615,0.748119067077543,233.3918286740414,1030.0,1,12,1,3,0,0,771.5869141627338,174.6048771311456,13699.0,176.89000000000001,3365.630426294137,0.8649387649293695,17.185714285714287,17.341666666666665,979.0973394055833,16.2,15.8,863.1411975802346,3,1,False,False,False,True,False,True,False,False
1989-05-19,11.6,46.96775710885866,0.15281923150416296,80.4725735447816,1021.7487087530922,5,139,2,20,4,0,544.8259824627605,12.297756846275758,11852.285021535869,134.56,2205.9702078367436,0.3909210041736859,10.385714285714286,11.513333333333332,927.4694109010444,11.7,12.7,895.2576712415988,1,1,False,True,False,False,False,True,False,False
1985-05-23,9.5,55.310537313131974,0.42238496707847956,297.8215257891548,1016.6101400468126,5,143,2,21,3,0,525.4501044747537,125.7953353657147,9657.79633044472,90.25,3059.255537867364,0.6499115071134528,7.142857142857143,9.613333333333335,1123.2695679581202,5.5,7.8,1369.9099195843219,1,1,False,True,False,False,False,True,False,False
1989-07-31,7.6,64.43644032530779,2.3302585502769007,192.0742121324625,1011.8289594391077,7,212,3,31,0,0,489.71694647233915,447.58257510936994,7689.900091737219,57.76,4152.054841796951,1.5265184408571357,7.6000000000000005,6.343333333333334,1118.927303779713,8.0,5.3,1013.525656357176,2,1,False,False,True,False,False,True,False,False
